iteration,timestamp,short_window,long_window,ma_type,rsi_filter,vol_confirm,atr_sizing,regime_filter,cagr,sharpe,max_dd,sortino,calmar,win_year_pct,ml_accuracy,vol_pct,skewness,kurt,gate_passed,notes,strategy,asset,breakout_window,take_profit,stop_loss,vol_mult,max_hold_bars,n_trades,win_rate,gross_pnl,total_fees,total_slippage,net_pnl
846,2026-09-18T07:59:58.254237,,,,,,,,-13.4827,-28.8487,-0.8014,-14.0248,,,,,,,False,,cex_momentum,BTC/USDT,30.0,0.01,0.006,3.0,60.0,167.0,5.99,2.0234,49.8581,33.2387,-81.0735
847,2026-09-18T07:59:58.332647,,,,,,,,-13.4827,-28.8487,-0.8014,-14.0248,,,,,,,False,,cex_momentum,BTC/USDT,30.0,0.01,0.006,3.0,90.0,167.0,5.99,2.0234,49.8581,33.2387,-81.0735
848,2026-09-18T07:59:58.413783,,,,,,,,-13.4827,-28.8487,-0.8014,-14.0248,,,,,,,False,,cex_momentum,BTC/USDT,30.0,0.01,0.006,3.0,120.0,167.0,5.99,2.0234,49.8581,33.2387,-81.0735
865,2026-09-18T07:59:58.495921,,,,,,,,-20.6421,-43.7497,-1.2762,-14.9849,,,,,,,False,,cex_momentum,BTC/USDT,30.0,0.015,0.003,1.5,30.0,267.0,7.12,1.1946,79.5132,53.0088,-131.3274
866,2026-09-18T07:59:58.578823,,,,,,,,-19.2217,-37.1098,-1.1818,-14.677,,,,,,,False,,cex_momentum,BTC/USDT,30.0,0.015,0.003,1.5,60.0,252.0,7.14,3.3012,75.0767,50.0511,-121.8265
867,2026-09-18T07:59:58.660627,,,,,,,,-19.244,-37.0711,-1.1833,-14.6748,,,,,,,False,,cex_momentum,BTC/USDT,30.0,0.015,0.003,1.5,90.0,252.0,7.14,3.1488,75.0761,50.0508,-121.978
868,2026-09-18T07:59:58.738740,,,,,,,,-19.244,-37.0711,-1.1833,-14.6748,,,,,,,False,,cex_momentum,BTC/USDT,30.0,0.015,0.003,1.5,120.0,252.0,7.14,3.1488,75.0761,50.0508,-121.978
869,2026-09-18T07:59:58.821703,,,,,,,,-17.4584,-35.1464,-1.0603,-14.5556,,,,,,,False,,cex_momentum,BTC/USDT,30.0,0.015,0.003,2.0,30.0,229.0,7.42,3.8343,68.2667,45.5111,-109.9435
870,2026-09-18T07:59:58.904218,,,,,,,,-16.2182,-29.6876,-0.9939,-14.1315,,,,,,,False,,cex_momentum,BTC/USDT,30.0,0.015,0.003,2.0,60.0,217.0,6.91,6.1072,64.7117,43.1411,-101.7457
871,2026-09-18T07:59:58.988177,,,,,,,,-16.2413,-29.6578,-0.9954,-14.1285,,,,,,,False,,cex_momentum,BTC/USDT,30.0,0.015,0.003,2.0,90.0,217.0,6.91,5.9546,64.7112,43.1408,-101.8975
872,2026-09-18T07:59:59.068638,,,,,,,,-16.2413,-29.6578,-0.9954,-14.1285,,,,,,,False,,cex_momentum,BTC/USDT,30.0,0.015,0.003,2.0,120.0,217.0,6.91,5.9546,64.7112,43.1408,-101.8975
873,2026-09-18T07:59:59.161452,,,,,,,,-15.1508,-33.1416,-0.9086,-14.4133,,,,,,,False,,cex_momentum,BTC/USDT,30.0,0.015,0.003,2.5,30.0,191.0,6.28,2.6105,56.9906,37.9937,-92.3738
874,2026-09-18T07:59:59.246563,,,,,,,,-14.326,-27.4007,-0.87,-13.8828,,,,,,,False,,cex_momentum,BTC/USDT,30.0,0.015,0.003,2.5,60.0,184.0,5.43,4.4717,54.9117,36.6078,-87.0477
875,2026-09-18T07:59:59.329239,,,,,,,,-14.326,-27.4007,-0.87,-13.8828,,,,,,,False,,cex_momentum,BTC/USDT,30.0,0.015,0.003,2.5,90.0,184.0,5.43,4.4717,54.9117,36.6078,-87.0477
876,2026-09-18T07:59:59.411371,,,,,,,,-14.326,-27.4007,-0.87,-13.8828,,,,,,,False,,cex_momentum,BTC/USDT,30.0,0.015,0.003,2.5,120.0,184.0,5.43,4.4717,54.9117,36.6078,-87.0477
877,2026-09-18T07:59:59.495465,,,,,,,,-13.6935,-29.5461,-0.8183,-14.0987,,,,,,,False,,cex_momentum,BTC/USDT,30.0,0.015,0.003,3.0,30.0,171.0,7.02,2.6589,51.0461,34.0307,-82.4179
878,2026-09-18T07:59:59.580855,,,,,,,,-13.211,-26.1724,-0.7987,-13.7305,,,,,,,False,,cex_momentum,BTC/USDT,30.0,0.015,0.003,3.0,60.0,167.0,5.99,3.749,49.8569,33.2379,-79.3459
879,2026-09-18T07:59:59.661772,,,,,,,,-13.211,-26.1724,-0.7987,-13.7305,,,,,,,False,,cex_momentum,BTC/USDT,30.0,0.015,0.003,3.0,90.0,167.0,5.99,3.749,49.8569,33.2379,-79.3459
880,2026-09-18T07:59:59.742740,,,,,,,,-13.211,-26.1724,-0.7987,-13.7305,,,,,,,False,,cex_momentum,BTC/USDT,30.0,0.015,0.003,3.0,120.0,167.0,5.99,3.749,49.8569,33.2379,-79.3459
881,2026-09-18T07:59:59.825342,,,,,,,,-20.8062,-42.9191,-1.2876,-14.9531,,,,,,,False,,cex_momentum,BTC/USDT,30.0,0.015,0.006,1.5,30.0,267.0,7.12,0.0532,79.5096,53.0064,-132.4628
882,2026-09-18T07:59:59.907235,,,,,,,,-19.3888,-36.4319,-1.1931,-14.6371,,,,,,,False,,cex_momentum,BTC/USDT,30.0,0.015,0.006,1.5,60.0,252.0,7.14,2.1589,75.0732,50.0488,-122.963
883,2026-09-18T07:59:59.990441,,,,,,,,-19.4111,-36.4006,-1.1946,-14.6353,,,,,,,False,,cex_momentum,BTC/USDT,30.0,0.015,0.006,1.5,90.0,252.0,7.14,2.0066,75.0727,50.0484,-123.1145
884,2026-09-18T08:00:00.065701,,,,,,,,-19.4111,-36.4006,-1.1946,-14.6353,,,,,,,False,,cex_momentum,BTC/USDT,30.0,0.015,0.006,1.5,120.0,252.0,7.14,2.0066,75.0727,50.0484,-123.1145
885,2026-09-18T08:00:00.146745,,,,,,,,-17.5572,-33.9233,-1.0669,-14.4713,,,,,,,False,,cex_momentum,BTC/USDT,30.0,0.015,0.006,2.0,30.0,229.0,7.42,3.1744,68.2655,45.5103,-110.6013
886,2026-09-18T08:00:00.224719,,,,,,,,-16.3184,-28.7716,-1.0005,-14.0361,,,,,,,False,,cex_momentum,BTC/USDT,30.0,0.015,0.006,2.0,60.0,217.0,6.91,5.4469,64.7105,43.1404,-102.404
887,2026-09-18T08:00:00.308606,,,,,,,,-16.3415,-28.7489,-1.002,-14.0335,,,,,,,False,,cex_momentum,BTC/USDT,30.0,0.015,0.006,2.0,90.0,217.0,6.91,5.2943,64.7101,43.1401,-102.5559
888,2026-09-18T08:00:00.386886,,,,,,,,-16.3415,-28.7489,-1.002,-14.0335,,,,,,,False,,cex_momentum,BTC/USDT,30.0,0.015,0.006,2.0,120.0,217.0,6.91,5.2943,64.7101,43.1401,-102.5559
889,2026-09-18T08:00:00.472572,,,,,,,,-15.1628,-32.5133,-0.9094,-14.3641,,,,,,,False,,cex_momentum,BTC/USDT,30.0,0.015,0.006,2.5,30.0,191.0,6.28,2.5319,56.9903,37.9936,-92.452
890,2026-09-18T08:00:00.559161,,,,,,,,-14.3381,-26.958,-0.8708,-13.8282,,,,,,,False,,cex_momentum,BTC/USDT,30.0,0.015,0.006,2.5,60.0,184.0,5.43,4.3931,54.9114,36.6076,-87.126
891,2026-09-18T08:00:00.640413,,,,,,,,-14.3381,-26.958,-0.8708,-13.8282,,,,,,,False,,cex_momentum,BTC/USDT,30.0,0.015,0.006,2.5,90.0,184.0,5.43,4.3931,54.9114,36.6076,-87.126
892,2026-09-18T08:00:00.721409,,,,,,,,-14.3381,-26.958,-0.8708,-13.8282,,,,,,,False,,cex_momentum,BTC/USDT,30.0,0.015,0.006,2.5,120.0,184.0,5.43,4.3931,54.9114,36.6076,-87.126
893,2026-09-18T08:00:00.805839,,,,,,,,-13.7057,-28.9011,-0.8191,-14.0319,,,,,,,False,,cex_momentum,BTC/USDT,30.0,0.015,0.006,3.0,30.0,171.0,7.02,2.5803,51.0459,34.0306,-82.4961
894,2026-09-18T08:00:00.890516,,,,,,,,-13.2233,-25.6888,-0.7995,-13.6643,,,,,,,False,,cex_momentum,BTC/USDT,30.0,0.015,0.006,3.0,60.0,167.0,5.99,3.6704,49.8567,33.2378,-79.4242
895,2026-09-18T08:00:00.971294,,,,,,,,-13.2233,-25.6888,-0.7995,-13.6643,,,,,,,False,,cex_momentum,BTC/USDT,30.0,0.015,0.006,3.0,90.0,167.0,5.99,3.6704,49.8567,33.2378,-79.4242
896,2026-09-18T08:00:01.052018,,,,,,,,-13.2233,-25.6888,-0.7995,-13.6643,,,,,,,False,,cex_momentum,BTC/USDT,30.0,0.015,0.006,3.0,120.0,167.0,5.99,3.6704,49.8567,33.2378,-79.4242
897,2026-09-18T08:00:01.133755,,,,,,,,-20.862,-43.2763,-1.2915,-14.967,,,,,,,False,,cex_momentum,BTC/USDT,30.0,0.015,0.01,1.5,30.0,267.0,7.12,-0.336,79.5077,53.0051,-132.8488
898,2026-09-18T08:00:01.209300,,,,,,,,-19.4455,-36.6945,-1.197,-14.6528,,,,,,,False,,cex_momentum,BTC/USDT,30.0,0.015,0.01,1.5,60.0,252.0,7.14,1.7696,75.0714,50.0476,-123.3494
899,2026-09-18T08:00:01.291192,,,,,,,,-19.4678,-36.6631,-1.1985,-14.6509,,,,,,,False,,cex_momentum,BTC/USDT,30.0,0.015,0.01,1.5,90.0,252.0,7.14,1.6172,75.0709,50.0472,-123.5009
900,2026-09-18T08:00:01.368073,,,,,,,,-19.4678,-36.6631,-1.1985,-14.6509,,,,,,,False,,cex_momentum,BTC/USDT,30.0,0.015,0.01,1.5,120.0,252.0,7.14,1.6172,75.0709,50.0472,-123.5009
901,2026-09-18T08:00:01.447667,,,,,,,,-17.5572,-33.9233,-1.0669,-14.4713,,,,,,,False,,cex_momentum,BTC/USDT,30.0,0.015,0.01,2.0,30.0,229.0,7.42,3.1744,68.2655,45.5103,-110.6013
902,2026-09-18T08:00:01.524981,,,,,,,,-16.3184,-28.7716,-1.0005,-14.0361,,,,,,,False,,cex_momentum,BTC/USDT,30.0,0.015,0.01,2.0,60.0,217.0,6.91,5.4469,64.7105,43.1404,-102.404
903,2026-09-18T08:00:01.605178,,,,,,,,-16.3415,-28.7489,-1.002,-14.0335,,,,,,,False,,cex_momentum,BTC/USDT,30.0,0.015,0.01,2.0,90.0,217.0,6.91,5.2943,64.7101,43.1401,-102.5559
904,2026-09-18T08:00:01.679277,,,,,,,,-16.3415,-28.7489,-1.002,-14.0335,,,,,,,False,,cex_momentum,BTC/USDT,30.0,0.015,0.01,2.0,120.0,217.0,6.91,5.2943,64.7101,43.1401,-102.5559
905,2026-09-18T08:00:01.760097,,,,,,,,-15.1628,-32.5133,-0.9094,-14.3641,,,,,,,False,,cex_momentum,BTC/USDT,30.0,0.015,0.01,2.5,30.0,191.0,6.28,2.5319,56.9903,37.9936,-92.452
906,2026-09-18T08:00:01.841777,,,,,,,,-14.3381,-26.958,-0.8708,-13.8282,,,,,,,False,,cex_momentum,BTC/USDT,30.0,0.015,0.01,2.5,60.0,184.0,5.43,4.3931,54.9114,36.6076,-87.126
907,2026-09-18T08:00:01.922457,,,,,,,,-14.3381,-26.958,-0.8708,-13.8282,,,,,,,False,,cex_momentum,BTC/USDT,30.0,0.015,0.01,2.5,90.0,184.0,5.43,4.3931,54.9114,36.6076,-87.126
908,2026-09-18T08:00:02.003779,,,,,,,,-14.3381,-26.958,-0.8708,-13.8282,,,,,,,False,,cex_momentum,BTC/USDT,30.0,0.015,0.01,2.5,120.0,184.0,5.43,4.3931,54.9114,36.6076,-87.126
909,2026-09-18T08:00:02.081612,,,,,,,,-13.7057,-28.9011,-0.8191,-14.0319,,,,,,,False,,cex_momentum,BTC/USDT,30.0,0.015,0.01,3.0,30.0,171.0,7.02,2.5803,51.0459,34.0306,-82.4961
910,2026-09-18T08:00:02.157018,,,,,,,,-13.2233,-25.6888,-0.7995,-13.6643,,,,,,,False,,cex_momentum,BTC/USDT,30.0,0.015,0.01,3.0,60.0,167.0,5.99,3.6704,49.8567,33.2378,-79.4242
911,2026-09-18T08:00:02.234893,,,,,,,,-13.2233,-25.6888,-0.7995,-13.6643,,,,,,,False,,cex_momentum,BTC/USDT,30.0,0.015,0.01,3.0,90.0,167.0,5.99,3.6704,49.8567,33.2378,-79.4242
912,2026-09-18T08:00:02.316466,,,,,,,,-13.2233,-25.6888,-0.7995,-13.6643,,,,,,,False,,cex_momentum,BTC/USDT,30.0,0.015,0.01,3.0,120.0,167.0,5.99,3.6704,49.8567,33.2378,-79.4242
913,2026-09-18T08:00:02.395294,,,,,,,,-20.4899,-41.5838,-1.2657,-14.8984,,,,,,,False,,cex_momentum,BTC/USDT,30.0,0.02,0.003,1.5,30.0,266.0,7.14,1.7519,79.2173,52.8115,-130.277
914,2026-09-18T08:00:02.480320,,,,,,,,-19.1737,-36.9016,-1.1779,-14.6648,,,,,,,False,,cex_momentum,BTC/USDT,30.0,0.02,0.003,1.5,60.0,251.0,7.17,3.1325,74.78,49.8533,-121.5008
915,2026-09-18T08:00:02.561214,,,,,,,,-19.196,-36.8629,-1.1795,-14.6625,,,,,,,False,,cex_momentum,BTC/USDT,30.0,0.02,0.003,1.5,90.0,251.0,7.17,2.9801,74.7795,49.853,-121.6524
916,2026-09-18T08:00:02.641718,,,,,,,,-19.196,-36.8629,-1.1795,-14.6625,,,,,,,False,,cex_momentum,BTC/USDT,30.0,0.02,0.003,1.5,120.0,251.0,7.17,2.9801,74.7795,49.853,-121.6524
917,2026-09-18T08:00:02.723704,,,,,,,,-17.6357,-36.4982,-1.0721,-14.6406,,,,,,,False,,cex_momentum,BTC/USDT,30.0,0.02,0.003,2.0,30.0,229.0,7.42,2.6459,68.2624,45.5083,-111.1248
918,2026-09-18T08:00:02.805334,,,,,,,,-16.5086,-32.0938,-1.0039,-14.3335,,,,,,,False,,cex_momentum,BTC/USDT,30.0,0.02,0.003,2.0,60.0,217.0,6.91,4.1902,64.7071,43.1381,-103.6549
919,2026-09-18T08:00:02.886744,,,,,,,,-16.5316,-32.0546,-1.0054,-14.3302,,,,,,,False,,cex_momentum,BTC/USDT,30.0,0.02,0.003,2.0,90.0,217.0,6.91,4.0376,64.7066,43.1377,-103.8067
920,2026-09-18T08:00:02.965977,,,,,,,,-16.5316,-32.0546,-1.0054,-14.3302,,,,,,,False,,cex_momentum,BTC/USDT,30.0,0.02,0.003,2.0,120.0,217.0,6.91,4.0376,64.7066,43.1377,-103.8067
921,2026-09-18T08:00:03.048839,,,,,,,,-15.333,-34.5013,-0.9204,-14.5121,,,,,,,False,,cex_momentum,BTC/USDT,30.0,0.02,0.003,2.5,30.0,191.0,6.28,1.4206,56.9866,37.9911,-93.5571
922,2026-09-18T08:00:03.132038,,,,,,,,-14.6229,-29.6933,-0.88,-14.1151,,,,,,,False,,cex_momentum,BTC/USDT,30.0,0.02,0.003,2.5,60.0,184.0,5.43,2.5524,54.9073,36.6049,-88.9598
923,2026-09-18T08:00:03.206732,,,,,,,,-14.6229,-29.6933,-0.88,-14.1151,,,,,,,False,,cex_momentum,BTC/USDT,30.0,0.02,0.003,2.5,90.0,184.0,5.43,2.5524,54.9073,36.6049,-88.9598
924,2026-09-18T08:00:03.284284,,,,,,,,-14.6229,-29.6933,-0.88,-14.1151,,,,,,,False,,cex_momentum,BTC/USDT,30.0,0.02,0.003,2.5,120.0,184.0,5.43,2.5524,54.9073,36.6049,-88.9598
925,2026-09-18T08:00:03.373403,,,,,,,,-13.7225,-29.8812,-0.8183,-14.1309,,,,,,,False,,cex_momentum,BTC/USDT,30.0,0.02,0.003,3.0,30.0,171.0,7.02,2.4734,51.0459,34.0306,-82.6031
926,2026-09-18T08:00:03.458608,,,,,,,,-13.3548,-27.6267,-0.7987,-13.8913,,,,,,,False,,cex_momentum,BTC/USDT,30.0,0.02,0.003,3.0,60.0,167.0,5.99,2.8338,49.8562,33.2375,-80.26
927,2026-09-18T08:00:03.545672,,,,,,,,-13.3548,-27.6267,-0.7987,-13.8913,,,,,,,False,,cex_momentum,BTC/USDT,30.0,0.02,0.003,3.0,90.0,167.0,5.99,2.8338,49.8562,33.2375,-80.26
928,2026-09-18T08:00:03.623432,,,,,,,,-13.3548,-27.6267,-0.7987,-13.8913,,,,,,,False,,cex_momentum,BTC/USDT,30.0,0.02,0.003,3.0,120.0,167.0,5.99,2.8338,49.8562,33.2375,-80.26
929,2026-09-18T08:00:03.705897,,,,,,,,-20.5905,-40.4672,-1.2727,-14.849,,,,,,,False,,cex_momentum,BTC/USDT,30.0,0.02,0.006,1.5,30.0,266.0,7.14,1.0554,79.2158,52.8106,-130.971
930,2026-09-18T08:00:03.787377,,,,,,,,-19.276,-35.9017,-1.1849,-14.6044,,,,,,,False,,cex_momentum,BTC/USDT,30.0,0.02,0.006,1.5,60.0,251.0,7.17,2.4355,74.7786,49.8524,-122.1955
931,2026-09-18T08:00:03.868390,,,,,,,,-19.2982,-35.8708,-1.1864,-14.6025,,,,,,,False,,cex_momentum,BTC/USDT,30.0,0.02,0.006,1.5,90.0,251.0,7.17,2.2831,74.7781,49.852,-122.347
932,2026-09-18T08:00:03.943908,,,,,,,,-19.2982,-35.8708,-1.1864,-14.6025,,,,,,,False,,cex_momentum,BTC/USDT,30.0,0.02,0.006,1.5,120.0,251.0,7.17,2.2831,74.7781,49.852,-122.347
933,2026-09-18T08:00:04.024441,,,,,,,,-17.7343,-35.1616,-1.0787,-14.5566,,,,,,,False,,cex_momentum,BTC/USDT,30.0,0.02,0.006,2.0,30.0,229.0,7.42,1.9861,68.2612,45.5075,-111.7825
934,2026-09-18T08:00:04.103261,,,,,,,,-16.6085,-30.975,-1.0104,-14.2368,,,,,,,False,,cex_momentum,BTC/USDT,30.0,0.02,0.006,2.0,60.0,217.0,6.91,3.53,64.7059,43.1373,-104.3132
935,2026-09-18T08:00:04.185001,,,,,,,,-16.6315,-30.945,-1.012,-14.2341,,,,,,,False,,cex_momentum,BTC/USDT,30.0,0.02,0.006,2.0,90.0,217.0,6.91,3.3775,64.7055,43.137,-104.465
936,2026-09-18T08:00:04.263208,,,,,,,,-16.6315,-30.945,-1.012,-14.2341,,,,,,,False,,cex_momentum,BTC/USDT,30.0,0.02,0.006,2.0,120.0,217.0,6.91,3.3775,64.7055,43.137,-104.465
937,2026-09-18T08:00:04.343602,,,,,,,,-15.345,-33.8117,-0.9212,-14.4632,,,,,,,False,,cex_momentum,BTC/USDT,30.0,0.02,0.006,2.5,30.0,191.0,6.28,1.342,56.9864,37.9909,-93.6353
938,2026-09-18T08:00:04.423295,,,,,,,,-14.6351,-29.1542,-0.8807,-14.0601,,,,,,,False,,cex_momentum,BTC/USDT,30.0,0.02,0.006,2.5,60.0,184.0,5.43,2.4738,54.9071,36.6047,-89.038
939,2026-09-18T08:00:04.504601,,,,,,,,-14.6351,-29.1542,-0.8807,-14.0601,,,,,,,False,,cex_momentum,BTC/USDT,30.0,0.02,0.006,2.5,90.0,184.0,5.43,2.4738,54.9071,36.6047,-89.038
940,2026-09-18T08:00:04.583789,,,,,,,,-14.6351,-29.1542,-0.8807,-14.0601,,,,,,,False,,cex_momentum,BTC/USDT,30.0,0.02,0.006,2.5,120.0,184.0,5.43,2.4738,54.9071,36.6047,-89.038
941,2026-09-18T08:00:04.669033,,,,,,,,-13.7348,-29.217,-0.8191,-14.0639,,,,,,,False,,cex_momentum,BTC/USDT,30.0,0.02,0.006,3.0,30.0,171.0,7.02,2.3948,51.0457,34.0305,-82.6814
942,2026-09-18T08:00:04.752002,,,,,,,,-13.3671,-27.0708,-0.7995,-13.8242,,,,,,,False,,cex_momentum,BTC/USDT,30.0,0.02,0.006,3.0,60.0,167.0,5.99,2.7552,49.8561,33.2374,-80.3383
943,2026-09-18T08:00:04.832574,,,,,,,,-13.3671,-27.0708,-0.7995,-13.8242,,,,,,,False,,cex_momentum,BTC/USDT,30.0,0.02,0.006,3.0,90.0,167.0,5.99,2.7552,49.8561,33.2374,-80.3383
944,2026-09-18T08:00:04.911937,,,,,,,,-13.3671,-27.0708,-0.7995,-13.8242,,,,,,,False,,cex_momentum,BTC/USDT,30.0,0.02,0.006,3.0,120.0,167.0,5.99,2.7552,49.8561,33.2374,-80.3383
945,2026-09-18T08:00:04.988467,,,,,,,,-20.5905,-40.4672,-1.2727,-14.849,,,,,,,False,,cex_momentum,BTC/USDT,30.0,0.02,0.01,1.5,30.0,266.0,7.14,1.0554,79.2158,52.8106,-130.971
946,2026-09-18T08:00:05.066462,,,,,,,,-19.276,-35.9017,-1.1849,-14.6044,,,,,,,False,,cex_momentum,BTC/USDT,30.0,0.02,0.01,1.5,60.0,251.0,7.17,2.4355,74.7786,49.8524,-122.1955
947,2026-09-18T08:00:05.144298,,,,,,,,-19.2982,-35.8708,-1.1864,-14.6025,,,,,,,False,,cex_momentum,BTC/USDT,30.0,0.02,0.01,1.5,90.0,251.0,7.17,2.2831,74.7781,49.852,-122.347
948,2026-09-18T08:00:05.218010,,,,,,,,-19.2982,-35.8708,-1.1864,-14.6025,,,,,,,False,,cex_momentum,BTC/USDT,30.0,0.02,0.01,1.5,120.0,251.0,7.17,2.2831,74.7781,49.852,-122.347
949,2026-09-18T08:00:05.296599,,,,,,,,-17.7343,-35.1616,-1.0787,-14.5566,,,,,,,False,,cex_momentum,BTC/USDT,30.0,0.02,0.01,2.0,30.0,229.0,7.42,1.9861,68.2612,45.5075,-111.7825
950,2026-09-18T08:00:05.374892,,,,,,,,-16.6085,-30.975,-1.0104,-14.2368,,,,,,,False,,cex_momentum,BTC/USDT,30.0,0.02,0.01,2.0,60.0,217.0,6.91,3.53,64.7059,43.1373,-104.3132
951,2026-09-18T08:00:05.454450,,,,,,,,-16.6315,-30.945,-1.012,-14.2341,,,,,,,False,,cex_momentum,BTC/USDT,30.0,0.02,0.01,2.0,90.0,217.0,6.91,3.3775,64.7055,43.137,-104.465
952,2026-09-18T08:00:05.534630,,,,,,,,-16.6315,-30.945,-1.012,-14.2341,,,,,,,False,,cex_momentum,BTC/USDT,30.0,0.02,0.01,2.0,120.0,217.0,6.91,3.3775,64.7055,43.137,-104.465
953,2026-09-18T08:00:05.615453,,,,,,,,-15.345,-33.8117,-0.9212,-14.4632,,,,,,,False,,cex_momentum,BTC/USDT,30.0,0.02,0.01,2.5,30.0,191.0,6.28,1.342,56.9864,37.9909,-93.6353
954,2026-09-18T08:00:05.697089,,,,,,,,-14.6351,-29.1542,-0.8807,-14.0601,,,,,,,False,,cex_momentum,BTC/USDT,30.0,0.02,0.01,2.5,60.0,184.0,5.43,2.4738,54.9071,36.6047,-89.038
955,2026-09-18T08:00:05.779162,,,,,,,,-14.6351,-29.1542,-0.8807,-14.0601,,,,,,,False,,cex_momentum,BTC/USDT,30.0,0.02,0.01,2.5,90.0,184.0,5.43,2.4738,54.9071,36.6047,-89.038
956,2026-09-18T08:00:05.861047,,,,,,,,-14.6351,-29.1542,-0.8807,-14.0601,,,,,,,False,,cex_momentum,BTC/USDT,30.0,0.02,0.01,2.5,120.0,184.0,5.43,2.4738,54.9071,36.6047,-89.038
957,2026-09-18T08:00:05.942745,,,,,,,,-13.7348,-29.217,-0.8191,-14.0639,,,,,,,False,,cex_momentum,BTC/USDT,30.0,0.02,0.01,3.0,30.0,171.0,7.02,2.3948,51.0457,34.0305,-82.6814
958,2026-09-18T08:00:06.023096,,,,,,,,-13.3671,-27.0708,-0.7995,-13.8242,,,,,,,False,,cex_momentum,BTC/USDT,30.0,0.02,0.01,3.0,60.0,167.0,5.99,2.7552,49.8561,33.2374,-80.3383
959,2026-09-18T08:00:06.103283,,,,,,,,-13.3671,-27.0708,-0.7995,-13.8242,,,,,,,False,,cex_momentum,BTC/USDT,30.0,0.02,0.01,3.0,90.0,167.0,5.99,2.7552,49.8561,33.2374,-80.3383
960,2026-09-18T08:00:06.181501,,,,,,,,-13.3671,-27.0708,-0.7995,-13.8242,,,,,,,False,,cex_momentum,BTC/USDT,30.0,0.02,0.01,3.0,120.0,167.0,5.99,2.7552,49.8561,33.2374,-80.3383
1,2026-09-18T08:00:09.686645,,,,,,,,-31.3408,-105.315,-2.0673,-15.7097,,,,,,,False,,cex_momentum,ETH/USDT,10.0,0.004,0.003,1.5,30.0,448.0,14.96,9.0252,132.8842,88.5895,-212.4485
2,2026-09-18T08:00:09.762097,,,,,,,,-30.678,-91.7674,-2.015,-15.6584,,,,,,,False,,cex_momentum,ETH/USDT,10.0,0.004,0.003,1.5,60.0,440.0,16.14,10.3452,130.5411,87.0274,-207.2233
3,2026-09-18T08:00:09.835580,,,,,,,,-30.6157,-92.3406,-2.0101,-15.6611,,,,,,,False,,cex_momentum,ETH/USDT,10.0,0.004,0.003,1.5,90.0,439.0,15.95,10.3455,130.2478,86.8319,-206.7342
4,2026-09-18T08:00:09.907960,,,,,,,,-30.6157,-92.3406,-2.0101,-15.6611,,,,,,,False,,cex_momentum,ETH/USDT,10.0,0.004,0.003,1.5,120.0,439.0,15.95,10.3455,130.2478,86.8319,-206.7342
5,2026-09-18T08:00:09.987381,,,,,,,,-25.9732,-70.997,-1.6569,-15.5184,,,,,,,False,,cex_momentum,ETH/USDT,10.0,0.004,0.003,2.0,30.0,371.0,15.36,13.3103,110.2902,73.5268,-170.5066
6,2026-09-18T08:00:10.066454,,,,,,,,-25.6008,-66.505,-1.6295,-15.4705,,,,,,,False,,cex_momentum,ETH/USDT,10.0,0.004,0.003,2.0,60.0,366.0,16.67,13.5856,108.8109,72.5406,-167.7659
7,2026-09-18T08:00:10.146120,,,,,,,,-25.5339,-66.1642,-1.6246,-15.4665,,,,,,,False,,cex_momentum,ETH/USDT,10.0,0.004,0.003,2.0,90.0,365.0,16.44,13.5859,108.5165,72.3443,-167.2749
8,2026-09-18T08:00:10.218566,,,,,,,,-25.5339,-66.1642,-1.6246,-15.4665,,,,,,,False,,cex_momentum,ETH/USDT,10.0,0.004,0.003,2.0,120.0,365.0,16.44,13.5859,108.5165,72.3443,-167.2749
9,2026-09-18T08:00:10.297782,,,,,,,,-23.5888,-75.3826,-1.4836,-15.5574,,,,,,,False,,cex_momentum,ETH/USDT,10.0,0.004,0.003,2.5,30.0,323.0,13.62,7.4566,96.1154,64.0769,-152.7357
10,2026-09-18T08:00:10.377176,,,,,,,,-23.2235,-67.9396,-1.4575,-15.4868,,,,,,,False,,cex_momentum,ETH/USDT,10.0,0.004,0.003,2.5,60.0,320.0,15.62,8.5899,95.2297,63.4865,-150.1263
11,2026-09-18T08:00:10.461606,,,,,,,,-23.1545,-67.4515,-1.4525,-15.4814,,,,,,,False,,cex_momentum,ETH/USDT,10.0,0.004,0.003,2.5,90.0,319.0,15.36,8.59,94.9346,63.2897,-149.6344
12,2026-09-18T08:00:10.537813,,,,,,,,-23.1545,-67.4515,-1.4525,-15.4814,,,,,,,False,,cex_momentum,ETH/USDT,10.0,0.004,0.003,2.5,120.0,319.0,15.36,8.59,94.9346,63.2897,-149.6344
13,2026-09-18T08:00:10.620087,,,,,,,,-21.4381,-114.231,-1.3315,-15.7341,,,,,,,False,,cex_momentum,ETH/USDT,10.0,0.004,0.003,3.0,30.0,277.0,13.0,1.0876,82.4942,54.9961,-136.4027
14,2026-09-18T08:00:10.702844,,,,,,,,-20.6891,-94.182,-1.2795,-15.6692,,,,,,,False,,cex_momentum,ETH/USDT,10.0,0.004,0.003,3.0,60.0,272.0,15.81,3.8402,81.0251,54.0168,-131.2017
15,2026-09-18T08:00:10.787061,,,,,,,,-20.7096,-94.4402,-1.2809,-15.6703,,,,,,,False,,cex_momentum,ETH/USDT,10.0,0.004,0.003,3.0,90.0,272.0,15.44,3.6968,81.0239,54.016,-131.3431
